,blocknumber,contracthash,ethprice,fromaddress,timestamp,toaddress,tokenid,tokenuri,transactionhash,running_sell_count,running_whale_weight,loop_id,collection name
15939,3984614,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.235,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-06,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2280,punks_do_not_have_token_URIs,0xfab31239f02256b15aecb3c2a10bee1763bc07250b395cfacd2b2278a0aee9eb,5.0,5.0,PUNK1493,punk
8214,3963163,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.3,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-02,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,1859,punks_do_not_have_token_URIs,0x820e08e0c3b52ee50fff5de3ba66a0cc9b3352988bff9c56d22f51e62c0721f7,4.0,4.0,PUNK1494,punk
13175,3992649,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.39,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1859,punks_do_not_have_token_URIs,0xce789625d41101de218cfcdac803051482448b007da510d3f48900f57f390b1e,7.0,7.0,PUNK1494,punk
3758,4008777,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.35,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-11,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,6710,punks_do_not_have_token_URIs,0x3c01261b0b9f9f557c2d24daeaaabf36aa47279e402915067a734938bb25d039,1.0,1.0,PUNK1496,punk
9462,3992684,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.37,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,punks_do_not_have_token_URIs,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3,2.0,2.0,PUNK1496,punk
15939,3984614,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.235,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-06,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2280,punks_do_not_have_token_URIs,0xfab31239f02256b15aecb3c2a10bee1763bc07250b395cfacd2b2278a0aee9eb,5.0,5.0,PUNK1499,punk
9462,3992684,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.37,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,punks_do_not_have_token_URIs,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3,2.0,2.0,PUNK1499,punk
13175,3992649,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.39,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1859,punks_do_not_have_token_URIs,0xce789625d41101de218cfcdac803051482448b007da510d3f48900f57f390b1e,7.0,7.0,PUNK1500,punk
8214,3963163,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.3,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-02,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,1859,punks_do_not_have_token_URIs,0x820e08e0c3b52ee50fff5de3ba66a0cc9b3352988bff9c56d22f51e62c0721f7,4.0,4.0,PUNK1500,punk
9462,3992684,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.37,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,punks_do_not_have_token_URIs,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3,2.0,2.0,PUNK1502,punk
3758,4008777,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.35,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-11,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,6710,punks_do_not_have_token_URIs,0x3c01261b0b9f9f557c2d24daeaaabf36aa47279e402915067a734938bb25d039,1.0,1.0,PUNK1502,punk
15939,3984614,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.235,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-06,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2280,punks_do_not_have_token_URIs,0xfab31239f02256b15aecb3c2a10bee1763bc07250b395cfacd2b2278a0aee9eb,5.0,5.0,PUNK1507,punk
9462,3992684,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.37,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,punks_do_not_have_token_URIs,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3,2.0,2.0,PUNK1507,punk
13175,3992649,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.39,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1859,punks_do_not_have_token_URIs,0xce789625d41101de218cfcdac803051482448b007da510d3f48900f57f390b1e,7.0,7.0,PUNK1508,punk
8214,3963163,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.3,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-02,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,1859,punks_do_not_have_token_URIs,0x820e08e0c3b52ee50fff5de3ba66a0cc9b3352988bff9c56d22f51e62c0721f7,4.0,4.0,PUNK1508,punk
9462,3992684,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.37,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,punks_do_not_have_token_URIs,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3,2.0,2.0,PUNK1510,punk
3758,4008777,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.35,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-11,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,6710,punks_do_not_have_token_URIs,0x3c01261b0b9f9f557c2d24daeaaabf36aa47279e402915067a734938bb25d039,1.0,1.0,PUNK1510,punk
15939,3984614,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.235,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-06,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2280,punks_do_not_have_token_URIs,0xfab31239f02256b15aecb3c2a10bee1763bc07250b395cfacd2b2278a0aee9eb,5.0,5.0,PUNK1515,punk
9462,3992684,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.37,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,punks_do_not_have_token_URIs,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3,2.0,2.0,PUNK1515,punk
8214,3963163,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.3,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-02,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,1859,punks_do_not_have_token_URIs,0x820e08e0c3b52ee50fff5de3ba66a0cc9b3352988bff9c56d22f51e62c0721f7,4.0,4.0,PUNK1516,punk
13175,3992649,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.39,0x0x00Bd3A6660309fb9e0129B9b777a9ccB9c2869DC,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1859,punks_do_not_have_token_URIs,0xce789625d41101de218cfcdac803051482448b007da510d3f48900f57f390b1e,7.0,7.0,PUNK1516,punk
9462,3992684,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.37,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,punks_do_not_have_token_URIs,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3,2.0,2.0,PUNK1518,punk
3758,4008777,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.35,0x0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,2017-07-11,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,6710,punks_do_not_have_token_URIs,0x3c01261b0b9f9f557c2d24daeaaabf36aa47279e402915067a734938bb25d039,1.0,1.0,PUNK1518,punk
3997,12938060,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,35.0,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,2021-08-01,0x850cAE094cE34C564327818631287A75d3CEe6CA,3759,punks_do_not_have_token_URIs,0x3fd0b1daee78a6e7ca593aa388cbde65ba971563a0c75fe39516660dedf58d11,3.0,3.0,PUNK1522,punk
7314,12936718,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,36.5,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3856,punks_do_not_have_token_URIs,0x739007b877622f6b2c815f05d8d3f7b67372ffbfdd22d05a55c27d623fab097c,6.0,6.0,PUNK1522,punk
10133,12928746,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,23.95,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-07-30,0x850cAE094cE34C564327818631287A75d3CEe6CA,2699,punks_do_not_have_token_URIs,0x9f8dcf3ab12080df371ef4453f959c492bb1e5814c554d7115cd016aecb672e4,4.0,4.0,PUNK1523,punk
14040,12922576,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,22.44,0x850cAE094cE34C564327818631287A75d3CEe6CA,2021-07-29,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,punks_do_not_have_token_URIs,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012,9.0,9.0,PUNK1523,punk
5304,12936711,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,36.69,0x850cAE094cE34C564327818631287A75d3CEe6CA,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,7147,punks_do_not_have_token_URIs,0x544c08bd1544a4f86233efe17d7ce7996fa1db544b995ec4f21dc1b9d9e6c15f,3.0,3.0,PUNK1524,punk
3997,12938060,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,35.0,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,2021-08-01,0x850cAE094cE34C564327818631287A75d3CEe6CA,3759,punks_do_not_have_token_URIs,0x3fd0b1daee78a6e7ca593aa388cbde65ba971563a0c75fe39516660dedf58d11,3.0,3.0,PUNK1524,punk
3754,13082696,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,77.14,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,2021-08-23,0x850cAE094cE34C564327818631287A75d3CEe6CA,6678,punks_do_not_have_token_URIs,0x3bf4bf0107e2509a3ab120c34c775ca9e485d7b7b3b97cce4af27cf4f5e9a3cf,2.0,2.0,PUNK1527,punk
14873,13081197,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,59.69,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,2021-08-23,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,9071,punks_do_not_have_token_URIs,0xe9e14777254c3721070c2bf143997ba6f14a0caa64387b4b52c516d9f0c6c46a,7.0,7.0,PUNK1527,punk
14212,12928122,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,54.99,0xEf784caF2d2001FB8fBB9678f9A0a1B83Cd582dc,2021-07-30,0x2FB1a24c702FCbE3d098Ef5f8C9B768f232c6445,6055,punks_do_not_have_token_URIs,0xdebf319f2a1ddd22d6dd9b744e0db98e40210524cc6bfbfa7f77ad2f554ecf0a,3.0,3.0,PUNK1536,punk
3716,12940242,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,66.0,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,2021-08-01,0xEf784caF2d2001FB8fBB9678f9A0a1B83Cd582dc,6747,punks_do_not_have_token_URIs,0x3b0a283eb2c2da0a6a5ca100a611de48bb71ae21461e720105767833aa57e383,2.0,2.0,PUNK1536,punk
6611,12966866,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,47.0,0x2FB1a24c702FCbE3d098Ef5f8C9B768f232c6445,2021-08-05,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,2379,punks_do_not_have_token_URIs,0x6837187776301b3bd9b65989226f3074c87fc1fc9bdedd436c188cb90336037c,4.0,4.0,PUNK1536,punk
3716,12940242,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,66.0,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,2021-08-01,0xEf784caF2d2001FB8fBB9678f9A0a1B83Cd582dc,6747,punks_do_not_have_token_URIs,0x3b0a283eb2c2da0a6a5ca100a611de48bb71ae21461e720105767833aa57e383,2.0,2.0,PUNK1541,punk
2706,12936403,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,66.0,0xEf784caF2d2001FB8fBB9678f9A0a1B83Cd582dc,2021-08-01,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,6747,punks_do_not_have_token_URIs,0x2ae1a8e3fc85f99cd180ca51c4b6e0baa5274a578964c31fc3df488ff79f241e,1.0,1.0,PUNK1541,punk
5115,10927919,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,4.25,0x7D438bf6567673867480b7923669Bf349e6C8c12,2020-09-24,0x442DCCEe68425828C106A3662014B4F131e3BD9b,3787,punks_do_not_have_token_URIs,0x5188cd14aef36af7af28fc8fecd4217beb9803111e225ec27ed5d587d9bbacb2,2.0,2.0,PUNK1558,punk
6846,10950824,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,4.88,0x442DCCEe68425828C106A3662014B4F131e3BD9b,2020-09-28,0x0553De51e7FA7658F0517E573d79eEbBB59852f2,8054,punks_do_not_have_token_URIs,0x6bb941a8d0444d2048a8e8a3efb7e3fc780c8d2d0de31c347efa775fcf20c0b1,2.0,2.0,PUNK1558,punk
7280,10929682,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,12.0,0xb89c2F6Bb674BD6aACe2a1E274D40E6dC4775b15,2020-09-25,0x442DCCEe68425828C106A3662014B4F131e3BD9b,9410,punks_do_not_have_token_URIs,0x7306e2308ba5dc0c77556dec1631bfa317c84936279d3cc5278928413dd32430,3.0,3.0,PUNK1569,punk
6846,10950824,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,4.88,0x442DCCEe68425828C106A3662014B4F131e3BD9b,2020-09-28,0x0553De51e7FA7658F0517E573d79eEbBB59852f2,8054,punks_do_not_have_token_URIs,0x6bb941a8d0444d2048a8e8a3efb7e3fc780c8d2d0de31c347efa775fcf20c0b1,2.0,2.0,PUNK1569,punk
10496,12936681,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,35.0,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,7505,punks_do_not_have_token_URIs,0xa506013819e89dfc5992d94cdc8475d9334f22a9eda5e76e1d5fd0a451ce8ace,5.0,5.0,PUNK1573,punk
5858,12969685,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,53.97,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,2021-08-06,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,1369,punks_do_not_have_token_URIs,0x5cf3aa8d5454d7efede1a062943510a441d97af56fe78b692c36ff82ceb02a82,9.0,9.0,PUNK1573,punk
10288,12939476,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,34.0,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,2021-08-01,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,6913,punks_do_not_have_token_URIs,0xa2012e12ba0a8bf9dddd24e7dd1f2a42b02b420dab5bac5c11061cf2066cbb84,7.0,7.0,PUNK1574,punk
8249,12936724,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,33.0,0x7d4d1F45a9fEC88D1715981088A32b3e6c7cc321,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,6913,punks_do_not_have_token_URIs,0x82a058297fd70bef88842c6f5f0c1315216893ceecc333605712819c2f7827ab,6.0,6.0,PUNK1574,punk
10810,12965593,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,49.97,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,2021-08-05,0x7d4d1F45a9fEC88D1715981088A32b3e6c7cc321,6714,punks_do_not_have_token_URIs,0xa9fcaa9e0a0b3f2000856feb0166207e0b27c85b109aa6db3a3d25ea35bc6f21,4.0,4.0,PUNK1574,punk
8245,12936716,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,35.0,0xc11192BA53A1BB8e5A1782351167650576746267,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3142,punks_do_not_have_token_URIs,0x82976cfbe2e783553a12753c9c8cc1d28a3da3c9b1ddf3a21ac6e823db775df7,3.0,3.0,PUNK1575,punk
4813,12941483,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,34.2,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,2021-08-01,0x087173c12EC250a105AAF7cDc57d36958ee8c27d,6989,punks_do_not_have_token_URIs,0x4c9ca56fea077760090b7289a3ef536fcd7a17537e9cef33b431866123547e89,6.0,6.0,PUNK1575,punk
10148,12936947,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,33.0,0x087173c12EC250a105AAF7cDc57d36958ee8c27d,2021-08-01,0xc11192BA53A1BB8e5A1782351167650576746267,2409,punks_do_not_have_token_URIs,0x9fc4a047751cf548651c407f4956f5800eca5bac73e1d6756bf1e51d9a267f09,1.0,1.0,PUNK1575,punk
14040,12922576,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,22.44,0x850cAE094cE34C564327818631287A75d3CEe6CA,2021-07-29,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,punks_do_not_have_token_URIs,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012,9.0,9.0,PUNK1577,punk
7314,12936718,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,36.5,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3856,punks_do_not_have_token_URIs,0x739007b877622f6b2c815f05d8d3f7b67372ffbfdd22d05a55c27d623fab097c,6.0,6.0,PUNK1577,punk
5304,12936711,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,36.69,0x850cAE094cE34C564327818631287A75d3CEe6CA,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,7147,punks_do_not_have_token_URIs,0x544c08bd1544a4f86233efe17d7ce7996fa1db544b995ec4f21dc1b9d9e6c15f,3.0,3.0,PUNK1578,punk
3997,12938060,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,35.0,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,2021-08-01,0x850cAE094cE34C564327818631287A75d3CEe6CA,3759,punks_do_not_have_token_URIs,0x3fd0b1daee78a6e7ca593aa388cbde65ba971563a0c75fe39516660dedf58d11,3.0,3.0,PUNK1578,punk
14040,12922576,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,22.44,0x850cAE094cE34C564327818631287A75d3CEe6CA,2021-07-29,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,punks_do_not_have_token_URIs,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012,9.0,9.0,PUNK1579,punk
7314,12936718,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,36.5,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3856,punks_do_not_have_token_URIs,0x739007b877622f6b2c815f05d8d3f7b67372ffbfdd22d05a55c27d623fab097c,6.0,6.0,PUNK1579,punk
1779,12938697,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,36.0,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,2021-08-01,0x850cAE094cE34C564327818631287A75d3CEe6CA,449,punks_do_not_have_token_URIs,0x1cac9b5c90eb28fb0c24b1ca5dfce00ef688529d22915df5375bb7d2dfbc8ed8,1.0,1.0,PUNK1580,punk
5304,12936711,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,36.69,0x850cAE094cE34C564327818631287A75d3CEe6CA,2021-08-01,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,7147,punks_do_not_have_token_URIs,0x544c08bd1544a4f86233efe17d7ce7996fa1db544b995ec4f21dc1b9d9e6c15f,3.0,3.0,PUNK1580,punk
8462,9299191,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.84,0xf0f0682600EEA116A1A15AB0e9c0311B7Dbaf41A,2020-01-17,0x1E9bABdb4743DbaAf287352BC9D3d8c31B0ff327,6523,punks_do_not_have_token_URIs,0x85f4fd9073d890b813d1aebeb1140009783d357a33e183ecf0fb0b4ded862aef,3.0,3.0,PUNK1581,punk
7459,9339633,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.9,0x1E9bABdb4743DbaAf287352BC9D3d8c31B0ff327,2020-01-23,0xf0f0682600EEA116A1A15AB0e9c0311B7Dbaf41A,6523,punks_do_not_have_token_URIs,0x75f0d0779e9a199c14ec86a20009f6153318ed823c8915655e7e8c04193675f1,2.0,2.0,PUNK1581,punk
10761,10114622,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.8,0xCc81b4631c4b321421267c1D4B43e7b2d7c52A23,2020-05-22,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,6654,punks_do_not_have_token_URIs,0xa925273552da4f39740fa481d4380d5475056760a5db38c812a68f44e9319935,6.0,6.0,PUNK1587,punk
6260,10148795,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,1.49,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,2020-05-27,0xCc81b4631c4b321421267c1D4B43e7b2d7c52A23,9768,punks_do_not_have_token_URIs,0x6312348462188b89383d74a8089b7c4f28e2e1391ec788b596b6d829f279e53a,3.0,3.0,PUNK1587,punk
10112,10924975,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,2.5,0x5154DCeEadd948111678616dE0394A4544e3AbE4,2020-09-24,0xCc81b4631c4b321421267c1D4B43e7b2d7c52A23,5354,punks_do_not_have_token_URIs,0x9f3a6d79f6b9732e54668a31d6d9d3e2cbc76bd0c8b76470be31eb7af0ef807c,5.0,5.0,PUNK1591,punk
6576,10901022,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,1.9,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,2020-09-20,0x5154DCeEadd948111678616dE0394A4544e3AbE4,5354,punks_do_not_have_token_URIs,0x67c10fd279b05416baf2d8a46bb107610b9f511484a6fb3f6d932f29470cefdb,3.0,3.0,PUNK1591,punk
13668,12929547,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,23.49,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,2021-07-30,0x2c07681E81B5F98c615cd2Dd807A1b141982914d,6624,punks_do_not_have_token_URIs,0xd5e4cd7799abd6391fb94a1fba649d0751440bb0e4882fddfcb75c758bc3c3fe,6.0,6.0,PUNK160,punk
13363,12936080,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,31.98,0x2c07681E81B5F98c615cd2Dd807A1b141982914d,2021-07-31,0xB113A94717A859625B1cBC34870004895543498B,1884,punks_do_not_have_token_URIs,0xd18fd643516a75901034bf580af23bf7dce6ff72a0c70b931cab786bc77135a6,6.0,6.0,PUNK160,punk
9130,12942088,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,64.49,0xB113A94717A859625B1cBC34870004895543498B,2021-08-01,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,5740,punks_do_not_have_token_URIs,0x9046745f4b6632c51a5bc063358081c21d53d7337cc53e1fe760e39978fc82a4,2.0,2.0,PUNK160,punk
15882,9215622,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.45,0x82B1F29C5608238DF2618F996827933c0d844079,2020-01-04,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2043,punks_do_not_have_token_URIs,0xf9ca56be54c010442d6f6933eb97ae6721058e60b714ccfa40c20c898f49a13a,8.0,8.0,PUNK1619,punk
10108,9231920,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.48,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-07,0x27C79A01878962cE0b6126aF6E184c06D36c8f37,3378,punks_do_not_have_token_URIs,0x9f2900c8c67c976173efdb9ee445b6f151d29936e5531c13aeb319b115d50eb4,6.0,6.0,PUNK1619,punk
9641,12961117,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,47.95,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-04,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,9767,punks_do_not_have_token_URIs,0x98261d9db131d90681969008aab2ff2b394599b2dbb20bdfcc531ff7c9006ada,6.0,6.0,PUNK1648,punk
15125,12973550,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,59.48,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,2021-08-06,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,9767,punks_do_not_have_token_URIs,0xedc532dea1bbf54ffb14fd278eb41c24ea87936df694ff5b844dec5ad56ca213,8.0,8.0,PUNK1648,punk
5264,13081223,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,59.99,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,2021-08-23,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,4792,punks_do_not_have_token_URIs,0x53b833eea979c2babe9e27825c1cd505e6e7f5cdffe25bb652c21c9d71997f7c,2.0,2.0,PUNK1654,punk
13479,13056911,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,57.0,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,2021-08-19,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,2236,punks_do_not_have_token_URIs,0xd36ec4b18df695090f2217a827647970aed791cf7dcab539311d3e9decc42f78,3.0,3.0,PUNK1654,punk
