,loopid,fromaddress,toaddress,tokenid,ethprice,date,transhash
351,CRYPTOAD132,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,2040,3.5,2021-09-14,0xfe91482ff76a2e0b9f04c3e0c40f7361ab1c913465b71d079a416e5000771715
352,CRYPTOAD138,0x343f43f69b26f44cfc1206e5b11bc0bfb3a1188a,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,629,0.89,2021-09-10,0x41e6fd69e5c778438ef0a33bfb4c79d5450e206de569501a2b3c7daddab0539a
353,CRYPTOAD138,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0x343f43f69b26f44cfc1206e5b11bc0bfb3a1188a,5674,0.16,2021-09-09,0x5203e4463f6641f29ea02a1dde09e198958cd7aad918a79ee6eb85adbc0f6247
354,CRYPTOAD139,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0x36ab75710650754c32e4850d2ad050849ebb5899,1193,0.16,2021-09-09,0x5b03faa455c5ed7216645cde8e44686a95a8653990edc3d0f5a79b5ceb0fa0c5
355,CRYPTOAD139,0x36ab75710650754c32e4850d2ad050849ebb5899,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,5408,0.82,2021-09-09,0x2804e9a478546ecb0f7f45b0ca5c9b97a615347939346746d444b39e669b1dce
356,CRYPTOAD141,0xda5e7ad08a42075f72c3921d9e01e73ff538fd95,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,4946,0.37,2021-09-09,0x7509b5839fe3194f62a2a2a6a71116f9f4d1116f45bd4753ab3ac59e4142c51b
357,CRYPTOAD141,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0xda5e7ad08a42075f72c3921d9e01e73ff538fd95,5672,0.22,2021-09-09,0xb63bfdc028157aaec97495adcd0d0972420c1a176f1abdbaec0f232960649234
359,CRYPTOAD143,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,0x621ade4fa795f4cf18f713a98961271bbd540611,4090,0.44,2021-09-09,0x0bf8ec17465c6080a62abea75ac10fd4541e267a11cfc2b879cdc76939227678
358,CRYPTOAD143,0x621ade4fa795f4cf18f713a98961271bbd540611,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,4090,0.7,2021-09-10,0x2e20e5a05013230a0c22215cc905c28924d02c39bef37a9ee6047796cfe8b273
360,CRYPTOAD144,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,4534,1.69,2021-09-19,0xe40ad5cb62fbb5b8ce5c056262645a55158c4154b248467f43e1b441f12ac08f
361,CRYPTOAD144,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,2040,3.5,2021-09-14,0xfe91482ff76a2e0b9f04c3e0c40f7361ab1c913465b71d079a416e5000771715
362,CRYPTOAD150,0x393c2e032288b996c901ef207ccdf1431c3283d0,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,3835,0.72,2021-09-10,0x8b4b4b959966e48b462a05cf18a525c7c5e5f103a4c47cef929f1dc06e51ff5d
363,CRYPTOAD150,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,0x393c2e032288b996c901ef207ccdf1431c3283d0,2195,0.94,2021-09-09,0xaaa1c7489be98a111762e4fe305171eca8d8ae5bda7f8542b96083df9d2595a0
364,CRYPTOAD151,0x85bb21414e7e87856c4f4e074f5122839acf19e5,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,3525,0.45,2021-09-09,0xefe551f9d1a21413826c76daad723563e0eef90abc607468cfe1fcb5d6d8269c
365,CRYPTOAD151,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,427,0.38,2021-09-09,0xa0b074abf013dc01f37a6612fbc29270a15cbb43bc42700efc3c0b2b3a9cc7c5
366,CRYPTOAD151,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,0x85bb21414e7e87856c4f4e074f5122839acf19e5,2196,0.88,2021-09-09,0x43c37390c46ebf287385f964c712641a7fa51797fc0b43a47b849f509b0ad5ff
367,CRYPTOAD153,0x3a37a4d9d20c99060e19b066c11aca292dedfa35,0xbff5153f71126c15d48326e919bb2d4f57d958cb,3300,1.2,2021-09-09,0xa3e101f57a649bc5a9f098f8daccdf428befb2a8fb81f4ba6c04591d77a67f21
368,CRYPTOAD153,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,0x3a37a4d9d20c99060e19b066c11aca292dedfa35,4087,0.4,2021-09-09,0xb84e7b2748414b2bb3a3d7d875a23cec6e551903dac63d984b036142f3a648df
369,CRYPTOAD153,0xbff5153f71126c15d48326e919bb2d4f57d958cb,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,5133,2.0,2021-09-09,0xff32c77507d6ff0c6bc7f10c61ebbc45f5b76740615352a48c1e40111ec283a4
370,CRYPTOAD158,0x009988ff77eeaa00051238ee32c48f10a174933e,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,4516,14.5,2021-10-05,0x82c04d07b3045a676baaff08e2d2cc67081008c0bb82214e7ffee458823c8093
371,CRYPTOAD158,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x009988ff77eeaa00051238ee32c48f10a174933e,5138,4.24,2021-09-29,0xbdc381f422b9d4f46b5e29e2571c184629d4b4ad48a6b45e4d745f84e50cb9a2
372,CRYPTOAD159,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x009988ff77eeaa00051238ee32c48f10a174933e,4516,5.77,2021-09-29,0xf17bf8e130712a7d4164bf96235e421171b6ec1ab856b9f3f8ef0465d7e6f8e3
373,CRYPTOAD159,0x009988ff77eeaa00051238ee32c48f10a174933e,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,4516,14.5,2021-10-05,0x82c04d07b3045a676baaff08e2d2cc67081008c0bb82214e7ffee458823c8093
375,CRYPTOAD160,0x009988ff77eeaa00051238ee32c48f10a174933e,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,4516,14.5,2021-10-05,0x82c04d07b3045a676baaff08e2d2cc67081008c0bb82214e7ffee458823c8093
374,CRYPTOAD160,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x009988ff77eeaa00051238ee32c48f10a174933e,5499,4.2069,2021-09-28,0x675ae6f9ccf6621664649de1603ba0ea9391d305897ec35119481b6a26f31a84
377,CRYPTOAD162,0x324adbe2951592fd8d792542ab5431f4b8f7dcad,0xb630abd9a5367763b7cba316e870c4a54064cc9f,3818,2.3,2021-09-16,0x140d32ac6a42786f1eb919c6c4b27c818db503e96adfb228799317deba9d5778
376,CRYPTOAD162,0x0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,0x324adbe2951592fd8d792542ab5431f4b8f7dcad,5884,1.43,2021-09-14,0x78e0d5a10599c9499010fb029987be05c4a468d7b956128832f83ef9d240ee0d
378,CRYPTOAD165,0x268d3a8c4701000546dd0bf959bf6c8956cc3e5e,0xe0938a574fd52d8f6b83f3584f6f6a33083a7511,4543,0.888,2021-09-09,0x39b685ae740919e73a9f3e64e063133f35c7da5017853659efe308eaa5e41cf9
379,CRYPTOAD165,0xe0938a574fd52d8f6b83f3584f6f6a33083a7511,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,4543,0.74,2021-09-14,0xa3012c6b3b8017ad4240daa50fd3b7245a950664129c461e30255c524937e98f
380,CRYPTOAD168,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,4231,6.24,2021-10-22,0xb773f35cd23669de2dbc9d224bce73070db37b88bdbc62982085158989d006be
381,CRYPTOAD168,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,4231,5.2,2021-10-26,0x61954b4f0ea8547bb3a8174e608b69b0ab6e4b56fefd1130af3e491a52251fd4
382,CRYPTOAD169,0xa79fd596fc4e1d3b406e0b23debf02dd8e9a8d06,0x80bddfc2bd0b7c7fbc9691859948060c5bf86d59,6021,3.1,2022-01-27,0xab409664360933ff33f805cc01ef5265fa945bf399bde1e44eb48c9ccf25c632
383,CRYPTOAD169,0x80bddfc2bd0b7c7fbc9691859948060c5bf86d59,0xa79fd596fc4e1d3b406e0b23debf02dd8e9a8d06,6021,2.3,2022-01-24,0x81f011feb5a641b92b8fc4ea062aa0550970a0ca02dc2d113b1cdbbe104c7366
384,CRYPTOAD17,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,4231,6.24,2021-10-22,0xb773f35cd23669de2dbc9d224bce73070db37b88bdbc62982085158989d006be
385,CRYPTOAD17,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,4231,5.2,2021-10-26,0x61954b4f0ea8547bb3a8174e608b69b0ab6e4b56fefd1130af3e491a52251fd4
386,CRYPTOAD171,0x3458fd8f327f270b32092cd406ed8ba97405d9f5,0x6ae61f9d7c3fd9938c6290e1cbf39c017662e488,6291,3.69,2022-03-19,0x05717bbcdf2da32dca22fcecf6c27e802f08ebc9f20de1839ac07dcdd480a380
387,CRYPTOAD171,0x6ae61f9d7c3fd9938c6290e1cbf39c017662e488,0x3458fd8f327f270b32092cd406ed8ba97405d9f5,6291,4.05,2022-03-19,0x6e35624b7754957d4ad5c8503a3045e7c577d6a3ca0758d00ee06647a36ec497
388,CRYPTOAD179,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x38a4d889a1979133fbc1d58f970f0953e3715c26,3989,1.969,2021-09-16,0xe9d7eb370c1b333630b5b3a1c44e7a6448f4a1a43800ce2e0cacd5848a46b8e7
389,CRYPTOAD179,0x38a4d889a1979133fbc1d58f970f0953e3715c26,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2864,2.0,2021-09-13,0x7e7f6c757a6d91fac22b80fb925c706b8dde3c4d809c98770a4873f21a985465
391,CRYPTOAD18,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,6649,18.0,2021-10-05,0x45e97267d56365b3228505ac3370835488cac49f70dbde26d924b6d033998a63
392,CRYPTOAD18,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x009988ff77eeaa00051238ee32c48f10a174933e,4516,5.77,2021-09-29,0xf17bf8e130712a7d4164bf96235e421171b6ec1ab856b9f3f8ef0465d7e6f8e3
390,CRYPTOAD18,0x009988ff77eeaa00051238ee32c48f10a174933e,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,4516,14.5,2021-10-05,0x82c04d07b3045a676baaff08e2d2cc67081008c0bb82214e7ffee458823c8093
393,CRYPTOAD181,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,5327,0.9669,2021-09-14,0xdec5c9a124892feae2308b669d6c5c4ee39107f0d96d405038e6635d925300ff
394,CRYPTOAD181,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,0x38a4d889a1979133fbc1d58f970f0953e3715c26,2311,1.92,2021-09-16,0xd0c1a07c034f6715e7f8baf8c45a83c0b0aee4968d927df44a8b0c161712f887
395,CRYPTOAD182,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,0xfcca6795934528041f9f8d09883b2f2fb6806b65,3294,1.0,2021-09-14,0x1b51a981ecf9737896ecec561f5c29676d71fb13caa7794416beaca1ee847112
396,CRYPTOAD182,0xfcca6795934528041f9f8d09883b2f2fb6806b65,0x38a4d889a1979133fbc1d58f970f0953e3715c26,1027,1.88,2021-09-16,0x76a44fd48e8b4c647832fe6b0a1b263812ffbf87b042d79f229076ea3ed29349
397,CRYPTOAD183,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,0x38a4d889a1979133fbc1d58f970f0953e3715c26,2311,1.92,2021-09-16,0xd0c1a07c034f6715e7f8baf8c45a83c0b0aee4968d927df44a8b0c161712f887
398,CRYPTOAD183,0x38a4d889a1979133fbc1d58f970f0953e3715c26,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,4217,1.6,2021-09-14,0x2bc4706c6094748ffccf03f1afdf668767610399d7771fc34e4d29472f6ec232
399,CRYPTOAD183,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,4883,0.8269,2021-09-14,0x2f7a7e99be6ab016e0aea0ba00dbbbd8d404779f18a1d92fe81b34ef70d1edc0
400,CRYPTOAD184,0x81bebef0ff62a9d1d80353b3fa2124b7c8f820af,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,6720,1.2999,2021-09-14,0x9d23eb2d1e1265b23d5046b52e7f70141da1d67735345a527c09c19655483db0
401,CRYPTOAD184,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,702,1.0,2021-09-14,0xb2a752bcceac1bc97a4ad5f443bbd63b46928705091cd79b50acfd631524cbb3
402,CRYPTOAD184,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,0x81bebef0ff62a9d1d80353b3fa2124b7c8f820af,6720,1.23,2021-09-14,0xc77a384c6d393e5179861a9245ba80640f05eb7868567fd49867cf1ee26cf1f1
403,CRYPTOAD2,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,0xf03372d290442637dea47f2252d6aaa13c7758ed,3423,5.48,2021-10-02,0xa12434f2228134ceb330dbc7741ce89c9e09203f0d7059c2a3ae8755a42c0d8f
404,CRYPTOAD2,0xf03372d290442637dea47f2252d6aaa13c7758ed,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,4700,7.3999,2021-10-03,0xe585ef03a715e98840da2226983272f13e347d39cee718b91888eed00dfbf1a9
405,CRYPTOAD29,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,5203,12.3,2021-10-06,0xf27a9fa1e51cdbfdcfca4d808d0cc0d27286a2d1f775b0e3e8dbb49e8d49b839
406,CRYPTOAD29,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,3771,13.99,2021-10-04,0xd93abd62203c4af09f871af4076cb38aa36e47233f80c2037f13f66d416ab76f
408,CRYPTOAD30,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,6047,0.33,2021-09-09,0x62254bbfeb7234e040c0118c35b6e2f185f85c1630b024952bce25842fb17146
407,CRYPTOAD30,0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,3362,1.0469,2021-09-10,0xccdc95acda3a73808d8daaf7e901a82f1618ed33aa84efd0013686e0bc9407f7
410,CRYPTOAD35,0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,3362,1.0469,2021-09-10,0xccdc95acda3a73808d8daaf7e901a82f1618ed33aa84efd0013686e0bc9407f7
409,CRYPTOAD35,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,6044,0.345,2021-09-09,0x95cd20eead325e7a4e0387a85c3686436a0f530323a37fd919a340539e8304ec
411,CRYPTOAD4,0xf03372d290442637dea47f2252d6aaa13c7758ed,0x570d4e8f2886432a9e3bfa61d49558b25999a969,5651,8.6999,2021-10-03,0x837b17339bb6d20078ea0135a83e858d76fccf8fe260f9531c8405d7f4e09070
412,CRYPTOAD4,0x570d4e8f2886432a9e3bfa61d49558b25999a969,0xf03372d290442637dea47f2252d6aaa13c7758ed,5651,9.0,2021-10-03,0xa8792ec550fb151c131e00d4c1ff6d03052aff708e535e5af3a422c1136b1030
413,CRYPTOAD42,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,6649,18.0,2021-10-05,0x45e97267d56365b3228505ac3370835488cac49f70dbde26d924b6d033998a63
414,CRYPTOAD42,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x009988ff77eeaa00051238ee32c48f10a174933e,5499,4.2069,2021-09-28,0x675ae6f9ccf6621664649de1603ba0ea9391d305897ec35119481b6a26f31a84
415,CRYPTOAD42,0x009988ff77eeaa00051238ee32c48f10a174933e,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,4516,14.5,2021-10-05,0x82c04d07b3045a676baaff08e2d2cc67081008c0bb82214e7ffee458823c8093
416,CRYPTOAD44,0x98a3da6293e56674d250fa9ada4c684dc34e4e0b,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,1196,2.43,2021-09-28,0xc470b315d0c55730ddce40ae0d81e2560dd572efb85433732b33b1ae06a0a8b5
417,CRYPTOAD44,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x98a3da6293e56674d250fa9ada4c684dc34e4e0b,1196,6.99,2021-10-03,0x26e3033788167db2fcbf9b29ce6ddab88c7f42429962b22e400bceb6da1bea59
418,CRYPTOAD46,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0x38a4d889a1979133fbc1d58f970f0953e3715c26,3989,1.969,2021-09-16,0xe9d7eb370c1b333630b5b3a1c44e7a6448f4a1a43800ce2e0cacd5848a46b8e7
419,CRYPTOAD46,0x38a4d889a1979133fbc1d58f970f0953e3715c26,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2864,2.0,2021-09-13,0x7e7f6c757a6d91fac22b80fb925c706b8dde3c4d809c98770a4873f21a985465
420,CRYPTOAD53,0xfe8ef260e63a3388bb3f3174cf080f4423414100,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2633,1.99,2021-09-16,0x2fdec3508587a1882b1b9534063f32333e54f59ace88c0c110c226ad1863b347
421,CRYPTOAD53,0xe38a5feb6e03dbff794b2caee9d2871f452b7c88,0xfe8ef260e63a3388bb3f3174cf080f4423414100,1153,2.269,2021-09-15,0x419458db505ff8212e340aa55b70ba2d971a9c3a94041cbec1600ec454a2b500
422,CRYPTOAD54,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,0xe38a5feb6e03dbff794b2caee9d2871f452b7c88,2054,5.5,2021-09-28,0x1f203d25ab53b37f687103215467a08c7bdf1d703ec9b75582e08823874f60c5
423,CRYPTOAD54,0xe38a5feb6e03dbff794b2caee9d2871f452b7c88,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,1098,10.4269,2021-09-28,0x36ba6ab181e6f826ced4fcf229fef18f011f5718c5960915ced5e23fb44eb056
425,CRYPTOAD55,0x8894fd37a63d8959c748f639913aafd70bfc1678,0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,1636,1.2,2021-09-14,0xae2288a08ae142c5dbc468578a0302e5488793675d54de69e2dfcbab51303996
426,CRYPTOAD55,0x914cd0594efadba0ddabf56ee2e89317bb6d9b93,0x8894fd37a63d8959c748f639913aafd70bfc1678,4776,0.539,2021-09-13,0x0fc6cd99a77b1c764b2eaeb97a5f14b98583262729c67879234b4a8edd8773fb
424,CRYPTOAD55,0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,0x914cd0594efadba0ddabf56ee2e89317bb6d9b93,1555,1.94,2021-09-15,0x5d3a0f1f47bf41bb4cd1ced982cc3063f54a667c2aa84c0ce7167730ede5f0d3
427,CRYPTOAD56,0x6fd1c5608027fc6759777a147594595411137fcf,0xfd3ea1d43d610d315de7064478f30d4c502b4f17,4280,13.888,2021-10-03,0xf8aa57157ea020b0139590624428a9fdd168ff984b193879565e881271e8cd2c
428,CRYPTOAD56,0xfd3ea1d43d610d315de7064478f30d4c502b4f17,0x186980d30a5b7ee4b81114beff6351c94bc332f8,4444,5.4,2021-10-02,0x11e4bf7e5ff8d8cf6617d41d084ebcb69ccbadee3eae58cb7eec1541e394fd9c
429,CRYPTOAD56,0x186980d30a5b7ee4b81114beff6351c94bc332f8,0x6fd1c5608027fc6759777a147594595411137fcf,2368,10.0,2021-10-03,0x0c432561aa849c50162387337a090d5374c3c08834b6c6daf33e58cc3557d177
430,CRYPTOAD60,0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,0x914cd0594efadba0ddabf56ee2e89317bb6d9b93,1555,1.94,2021-09-15,0x5d3a0f1f47bf41bb4cd1ced982cc3063f54a667c2aa84c0ce7167730ede5f0d3
431,CRYPTOAD60,0x8894fd37a63d8959c748f639913aafd70bfc1678,0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,1636,1.2,2021-09-14,0xae2288a08ae142c5dbc468578a0302e5488793675d54de69e2dfcbab51303996
432,CRYPTOAD60,0x914cd0594efadba0ddabf56ee2e89317bb6d9b93,0x8894fd37a63d8959c748f639913aafd70bfc1678,4776,0.539,2021-09-13,0x0fc6cd99a77b1c764b2eaeb97a5f14b98583262729c67879234b4a8edd8773fb
434,CRYPTOAD66,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,702,1.0,2021-09-14,0xb2a752bcceac1bc97a4ad5f443bbd63b46928705091cd79b50acfd631524cbb3
433,CRYPTOAD66,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,0x81bebef0ff62a9d1d80353b3fa2124b7c8f820af,6720,1.23,2021-09-14,0xc77a384c6d393e5179861a9245ba80640f05eb7868567fd49867cf1ee26cf1f1
435,CRYPTOAD66,0x81bebef0ff62a9d1d80353b3fa2124b7c8f820af,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,6720,1.2999,2021-09-14,0x9d23eb2d1e1265b23d5046b52e7f70141da1d67735345a527c09c19655483db0
436,CRYPTOAD67,0x38a4d889a1979133fbc1d58f970f0953e3715c26,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,4217,1.6,2021-09-14,0x2bc4706c6094748ffccf03f1afdf668767610399d7771fc34e4d29472f6ec232
437,CRYPTOAD67,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,5327,0.9669,2021-09-14,0xdec5c9a124892feae2308b669d6c5c4ee39107f0d96d405038e6635d925300ff
438,CRYPTOAD67,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,0x38a4d889a1979133fbc1d58f970f0953e3715c26,2311,1.92,2021-09-16,0xd0c1a07c034f6715e7f8baf8c45a83c0b0aee4968d927df44a8b0c161712f887
439,CRYPTOAD71,0x09e04c54aa876305e3d0a78e71adb59ae7517fe5,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,3313,13.5,2021-10-04,0x10308bb27ee469b9063d8883aa935709bb1d1af6df7873fc48aba27c89b8b554
440,CRYPTOAD71,0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,0x09e04c54aa876305e3d0a78e71adb59ae7517fe5,1320,3.6,2021-09-28,0xb667ac6b0e299fc3fac7b29b58929627b87e265a7e4dbb86f25959e1d6206422
441,CRYPTOAD82,0x16feba1503b58e7a96677c733af4ad5291ecb548,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,343,4.0,2021-11-04,0x054d015eb5c093036f53ceb688d5918cf96b7eaf50e4ed19c7ec17f20bb31c7f
442,CRYPTOAD82,0x268d3a8c4701000546dd0bf959bf6c8956cc3e5e,0x16feba1503b58e7a96677c733af4ad5291ecb548,315,4.769,2021-11-04,0x905f29a4fc61114f1bd4a77dc0d57300093a8c6e6e11bdf73e7c9844ff92f46c
444,CRYPTOAD91,0x53aed391f71bc67d8b5b05a3851f46e742a74768,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,4301,15.95,2021-10-03,0xad954eba98b5853bae8f3e42d1d5b3f67ce0bb373f8ed7c390dcfe0713ec2635
443,CRYPTOAD91,0xbb214c93187e55cb74d24da8e44717aed3045cb8,0x53aed391f71bc67d8b5b05a3851f46e742a74768,1671,10.3,2021-10-09,0xfcd478b120ca0de06290c3c16eebf1ddbab24382c38c42105e579914ff837ec7
445,CRYPTOAD95,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,0xf03372d290442637dea47f2252d6aaa13c7758ed,3423,5.48,2021-10-02,0xa12434f2228134ceb330dbc7741ce89c9e09203f0d7059c2a3ae8755a42c0d8f
446,CRYPTOAD95,0xf03372d290442637dea47f2252d6aaa13c7758ed,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,4700,7.3999,2021-10-03,0xe585ef03a715e98840da2226983272f13e347d39cee718b91888eed00dfbf1a9
447,DOODLE1,0x429f13e4ec5e57c9ae2388c5020e372f73fe168a,0xea15d37633029eb73d17633488ab0b26a94c0cc6,7349,1.5,2021-11-09,0x0cd17af27dca8ddc3fc7d28129f8382babf929b1c00d6eeca04ce3ca867fd171
448,DOODLE1,0xea15d37633029eb73d17633488ab0b26a94c0cc6,0x429f13e4ec5e57c9ae2388c5020e372f73fe168a,7349,1.35,2021-11-08,0xef382f657ec32921f4682df67ae34d20f9d27ebc63eb29cd2b84e303fe94cfb3
449,DOODLE3,0x594d2234c6839eb4d18fd69b946acba045e37332,0x16205a6048b6af17f1ac1a009bbf2ed9289e6921,2934,3.1,2021-11-18,0xaf795d91f1a8ad378ea020e09ec0047fc5a1e7ffefbd877fc052aa1c58d400c9
450,DOODLE3,0x16205a6048b6af17f1ac1a009bbf2ed9289e6921,0x594d2234c6839eb4d18fd69b946acba045e37332,2934,2.93,2021-11-17,0xc2eb470061533f2035276f61dbabd87d4b1d2500661f0a9ab2a1e6ba63a597a6
451,PENGUIN1,0x00a8bec03805bcfaafab1050dbcf90f57982d750,0x245719eddf2d68ebf8aa54db2550891128962b42,3834,2.75,2021-08-14,0x96983d56c3655a4b87c4e6d4af08a70083d6f5b7d2ebd61805bc41837e9a0ae7
452,PENGUIN1,0x245719eddf2d68ebf8aa54db2550891128962b42,0x7ec8343e808b15bf3e93bb1ba88b3a36d126e98f,3834,2.76,2021-08-14,0xe02dad0f5a14f17c7f0ba532831a7a7fe22828b4ca1f2da73cf5acf57aef23fc
453,PENGUIN10,0x37b689a445e096c3f52b334511bf412a610359b9,0x553300de60dfc36f85393d8b7631de6fe2b3eb9e,7506,0.199,2021-08-05,0xfe3edd07da6f2ec596485f565d834ff0d1049940c936fa863eaa7f393020a056
454,PENGUIN10,0x553300de60dfc36f85393d8b7631de6fe2b3eb9e,0x37b689a445e096c3f52b334511bf412a610359b9,8220,0.189,2021-08-05,0xd121ec5ec139cba810a37442eb36b73ce0d417f2b49a4609358a4562f6544624
455,PENGUIN11,0xdce64a75c5a15826d059fc3d0812dbd3baef5893,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,6847,0.22,2021-08-06,0x80c1a912316cf6a66e16d8a059f9e508589167f3fe5545424afa04fad01408e6
456,PENGUIN11,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,0x553300de60dfc36f85393d8b7631de6fe2b3eb9e,7611,0.2499,2021-08-06,0xc4ed7b59a8d00d95e7fb15aaacae6039aeaabc34dbc6ece0e77c4b24eecd2768
459,PENGUIN12,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,0x553300de60dfc36f85393d8b7631de6fe2b3eb9e,7611,0.2499,2021-08-06,0xc4ed7b59a8d00d95e7fb15aaacae6039aeaabc34dbc6ece0e77c4b24eecd2768
